nom,age,langue,genre,nombre_enfant,titre,salaire
Sherif,59.0,Allemand,Masculin,0,Fonctionaire,756893.0
Cisse,86.0,Allemand,Feminin,0,Cadre superieur,496010.0
Cisse,53.0,Allemand,Feminin,0,Cadre superieur,277497.0
Cisse,51.0,francais,Feminin,2,Retraite,807658.0
Fatima,88.0,chinois,Feminin,7,Independant,768813.0
Yussef,73.0,anglais,Feminin,3,Fonctionaire,405116.0
Rebeca,78.0,chinois,Masculin,0,Retraite,480562.0
Diop,85.0,chinois,Masculin,1,Retraite,897846.0
James,53.0,chinois,Feminin,0,Cadre superieur,885981.0
George,59.0,francais,Masculin,2,Retraite,794114.0
Rebeca,51.0,Russe,Masculin,0,Retraite,80052.0
Eric,80.0,arabe,Masculin,2,Fonctionaire,640125.0
Haroun,96.0,Espagnol,Feminin,3,Independant,760752.0
James,64.0,Allemand,Masculin,1,Fonctionaire,501135.0
Cisse,56.0,anglais,Masculin,2,Cadre superieur,220054.0
Eric,86.0,anglais,Feminin,7,Retraite,562515.0
Abakar,46.0,arabe,Masculin,6,Independant,221892.0
Fatima,60.0,Russe,Masculin,0,Cadre superieur,327189.0
Robert,74.0,Russe,Masculin,6,Fonctionaire,82658.0
Sherif,55.0,anglais,Masculin,1,Cadre superieur,402184.0
Diop,49.0,Allemand,Masculin,7,Fonctionaire,850308.0
Ali,96.0,Russe,Masculin,3,Cadre superieur,497365.0
Cisse,33.0,Espagnol,Feminin,6,Independant,91947.0
George,70.0,Espagnol,Feminin,5,Cadre superieur,611638.0
Rebeca,82.0,anglais,Masculin,1,Fonctionaire,364408.0
Yussef,82.0,francais,Masculin,4,Fonctionaire,230499.0
Abakar,38.0,francais,Feminin,2,Independant,594092.0
Diop,47.0,Russe,Feminin,6,Independant,619934.0
Haroun,52.0,Russe,Feminin,2,Cadre superieur,254906.0
Robert,77.0,Russe,Feminin,6,Retraite,181896.0
Ali,30.0,Russe,Feminin,7,Independant,634848.0
Fatima,64.0,chinois,Feminin,6,Retraite,714718.0
Eric,90.0,anglais,Feminin,2,Fonctionaire,539875.0
Abakar,35.0,arabe,Feminin,1,Cadre superieur,866993.0
Eric,97.0,arabe,Feminin,7,Cadre superieur,320004.0
Sherif,71.0,Russe,Feminin,3,Retraite,263030.0
Diop,88.0,francais,Feminin,5,Retraite,431009.0
Rebeca,58.0,Espagnol,Feminin,6,Independant,385230.0
Haroun,65.0,chinois,Masculin,2,Cadre superieur,431233.0
Haroun,63.0,arabe,Masculin,4,Fonctionaire,727447.0
Eric,28.0,anglais,Feminin,0,Cadre superieur,85469.0
Haroun,51.0,francais,Masculin,5,Fonctionaire,383152.0
Abakar,,Russe,Masculin,0,Fonctionaire,878097.0
Fatima,65.0,Espagnol,Masculin,2,Cadre superieur,663313.0
James,64.0,Russe,Masculin,6,Retraite,323594.0
Robert,86.0,Russe,Feminin,0,Independant,280751.0
Robert,55.0,anglais,Masculin,4,Independant,
Moussa,37.0,francais,Feminin,3,Cadre superieur,275900.0
Diop,63.0,Russe,Masculin,7,Retraite,720519.0
Moussa,34.0,Allemand,Feminin,7,Retraite,532963.0
Fatima,46.0,Allemand,Masculin,4,Cadre superieur,615872.0
James,,Espagnol,Masculin,1,Retraite,420910.0
Yussef,89.0,Espagnol,Masculin,0,Cadre superieur,187866.0
Cisse,62.0,Allemand,Feminin,7,Fonctionaire,100844.0
James,92.0,Allemand,Feminin,4,Cadre superieur,650998.0
Cisse,88.0,Espagnol,Feminin,5,Fonctionaire,802463.0
Ali,76.0,Allemand,Feminin,7,Retraite,239483.0
Rebeca,56.0,arabe,Feminin,0,Fonctionaire,410079.0
Cisse,89.0,anglais,Masculin,7,Retraite,669809.0
Rebeca,68.0,arabe,Feminin,4,Cadre superieur,858161.0
Sherif,67.0,Russe,Feminin,0,Cadre superieur,473509.0
Robert,65.0,Russe,Feminin,0,Fonctionaire,550100.0
Ali,67.0,chinois,Masculin,7,Fonctionaire,510714.0
George,55.0,francais,Feminin,5,Cadre superieur,113274.0
Robert,75.0,Russe,Feminin,4,Fonctionaire,332997.0
Ali,59.0,Russe,Masculin,2,Fonctionaire,783460.0
Sherif,65.0,Russe,Masculin,5,Independant,614271.0
Abakar,70.0,arabe,Masculin,7,Independant,733953.0
Rebeca,56.0,Espagnol,Masculin,0,Fonctionaire,694102.0
Cisse,91.0,Allemand,Masculin,2,Cadre superieur,748007.0
Rebeca,32.0,Espagnol,Feminin,4,Cadre superieur,371195.0
Haroun,89.0,Allemand,Masculin,5,Retraite,763748.0
George,91.0,francais,Feminin,3,Cadre superieur,361731.0
Haroun,53.0,Allemand,Feminin,0,Retraite,211823.0
Rebeca,30.0,Allemand,Masculin,3,Cadre superieur,665733.0
Rebeca,56.0,arabe,Feminin,5,Independant,124178.0
James,46.0,Espagnol,Masculin,3,Retraite,569871.0
Yussef,35.0,Espagnol,Feminin,7,Fonctionaire,469814.0
Fatima,42.0,arabe,Masculin,1,Retraite,861105.0
Diop,64.0,Espagnol,Feminin,2,Retraite,87285.0
Fatima,28.0,Espagnol,Feminin,5,Fonctionaire,657559.0
Yussef,96.0,Russe,Masculin,7,Fonctionaire,705825.0
Sherif,92.0,arabe,Masculin,1,Cadre superieur,805353.0
Yussef,79.0,anglais,Feminin,7,Retraite,336601.0
George,43.0,arabe,Masculin,5,Independant,584326.0
Cisse,75.0,arabe,Masculin,3,Retraite,692106.0
Fatima,70.0,Russe,Masculin,3,Retraite,144482.0
Robert,73.0,francais,Feminin,3,Cadre superieur,225400.0
Rebeca,50.0,francais,Masculin,2,Retraite,491760.0
James,50.0,chinois,Feminin,0,Independant,500981.0
George,29.0,anglais,Masculin,6,Independant,463778.0
Moussa,49.0,chinois,Feminin,2,Retraite,783114.0
Diop,75.0,Espagnol,Feminin,0,Cadre superieur,738147.0
Eric,32.0,Allemand,Feminin,5,Retraite,731937.0
George,76.0,Russe,Feminin,5,Retraite,437287.0
Moussa,48.0,Allemand,Masculin,2,Independant,460223.0
Yussef,63.0,Russe,Feminin,3,Retraite,
Eric,63.0,Espagnol,Feminin,5,Cadre superieur,742509.0
Diop,66.0,Russe,Masculin,5,Independant,633344.0
Sherif,76.0,anglais,Feminin,0,Independant,451625.0
George,95.0,anglais,Masculin,1,Cadre superieur,467621.0
Rebeca,57.0,Allemand,Feminin,0,Independant,693554.0
James,38.0,francais,Feminin,2,Retraite,262502.0
Robert,89.0,francais,Masculin,7,Cadre superieur,244891.0
Haroun,65.0,arabe,Feminin,1,Retraite,362819.0
Eric,62.0,arabe,Masculin,5,Retraite,118032.0
Sherif,58.0,Allemand,Feminin,6,Cadre superieur,771339.0
George,91.0,chinois,Masculin,0,Retraite,356523.0
Ali,67.0,anglais,Feminin,7,Fonctionaire,481244.0
Diop,64.0,Espagnol,Masculin,0,Fonctionaire,548975.0
Haroun,52.0,Russe,Feminin,7,Independant,381704.0
Fatima,42.0,Espagnol,Feminin,2,Retraite,304957.0
Diop,58.0,arabe,Feminin,1,Independant,725536.0
Moussa,50.0,Allemand,Masculin,0,Retraite,283460.0
Fatima,28.0,anglais,Masculin,1,Retraite,427527.0
Sherif,71.0,Russe,Masculin,2,Independant,663765.0
James,73.0,francais,Masculin,1,Retraite,577986.0
Haroun,74.0,anglais,Masculin,6,Retraite,864526.0
Abakar,46.0,arabe,Masculin,0,Fonctionaire,619419.0
Sherif,86.0,Russe,Feminin,4,Fonctionaire,735491.0
Robert,85.0,Allemand,Masculin,5,Independant,143588.0
Yussef,88.0,chinois,Feminin,5,Fonctionaire,586177.0
Yussef,94.0,Allemand,Masculin,4,Fonctionaire,382846.0
Abakar,68.0,Allemand,Masculin,4,Retraite,666364.0
Haroun,89.0,arabe,Masculin,7,Cadre superieur,136827.0
Yussef,59.0,anglais,Masculin,1,Fonctionaire,446858.0
Ali,33.0,chinois,Masculin,0,Independant,670616.0
Haroun,94.0,Espagnol,Masculin,0,Retraite,126105.0
Fatima,47.0,Espagnol,Feminin,4,Retraite,744541.0
Haroun,92.0,arabe,Feminin,4,Retraite,774600.0
Diop,85.0,anglais,Masculin,0,Fonctionaire,223703.0
Fatima,77.0,Espagnol,Masculin,3,Cadre superieur,96962.0
Haroun,44.0,Russe,Masculin,5,Retraite,275860.0
Moussa,36.0,chinois,Masculin,0,Retraite,855732.0
Rebeca,51.0,anglais,Feminin,7,Retraite,306768.0
Eric,35.0,chinois,Feminin,1,Cadre superieur,594053.0
Diop,94.0,Allemand,Feminin,0,Cadre superieur,490587.0
James,40.0,Espagnol,Masculin,5,Cadre superieur,818593.0
Sherif,41.0,Espagnol,Masculin,2,Fonctionaire,
Diop,59.0,Espagnol,Masculin,0,Retraite,624029.0
George,62.0,Russe,Masculin,5,Retraite,848025.0
Moussa,57.0,arabe,Feminin,0,Retraite,314088.0
Yussef,72.0,arabe,Masculin,1,Retraite,441706.0
Eric,64.0,francais,Feminin,5,Fonctionaire,365999.0
Robert,64.0,Russe,Masculin,2,Independant,521609.0
Moussa,37.0,Russe,Masculin,0,Independant,673630.0
Fatima,36.0,Allemand,Feminin,5,Cadre superieur,461795.0
Fatima,95.0,anglais,Feminin,5,Independant,170737.0
Yussef,92.0,Allemand,Feminin,3,Independant,341217.0
Haroun,90.0,chinois,Masculin,6,Retraite,
Cisse,63.0,chinois,Feminin,7,Fonctionaire,484647.0
Rebeca,46.0,Espagnol,Masculin,4,Cadre superieur,546794.0
Diop,60.0,Espagnol,Feminin,0,Cadre superieur,663323.0
Fatima,58.0,Espagnol,Feminin,2,Fonctionaire,166221.0
Haroun,31.0,Russe,Masculin,0,Fonctionaire,331231.0
Cisse,50.0,Russe,Masculin,5,Independant,604003.0
James,40.0,anglais,Feminin,7,Retraite,675535.0
Moussa,49.0,Russe,Masculin,0,Cadre superieur,818913.0
George,68.0,Espagnol,Feminin,1,Fonctionaire,840973.0
Fatima,61.0,chinois,Feminin,3,Independant,417681.0
Abakar,65.0,chinois,Feminin,6,Retraite,610508.0
Sherif,49.0,Allemand,Feminin,6,Independant,469557.0
George,46.0,Espagnol,Masculin,4,Cadre superieur,310430.0
Ali,61.0,chinois,Feminin,0,Retraite,895890.0
Eric,81.0,Russe,Masculin,6,Retraite,802358.0
Robert,33.0,francais,Feminin,4,Cadre superieur,726555.0
Sherif,67.0,Allemand,Feminin,4,Independant,720505.0
Rebeca,31.0,Allemand,Feminin,2,Retraite,852118.0
Haroun,71.0,Allemand,Masculin,5,Cadre superieur,737423.0
Moussa,62.0,chinois,Masculin,1,Fonctionaire,447012.0
Sherif,59.0,Allemand,Feminin,2,Cadre superieur,209008.0
Yussef,42.0,francais,Feminin,2,Independant,178036.0
James,97.0,Russe,Masculin,6,Cadre superieur,459865.0
Yussef,,Russe,Feminin,4,Independant,639337.0
Robert,81.0,Allemand,Feminin,2,Independant,678060.0
Haroun,60.0,chinois,Masculin,5,Fonctionaire,751573.0
Moussa,39.0,Allemand,Feminin,7,Independant,161734.0
Yussef,44.0,Russe,Feminin,5,Independant,819014.0
Fatima,82.0,chinois,Feminin,1,Cadre superieur,289327.0
Ali,73.0,Espagnol,Feminin,4,Fonctionaire,404883.0
Robert,94.0,arabe,Masculin,3,Fonctionaire,893502.0
Robert,68.0,Espagnol,Feminin,7,Independant,832673.0
James,36.0,anglais,Masculin,0,Retraite,302735.0
Haroun,55.0,arabe,Feminin,1,Fonctionaire,469074.0
Diop,42.0,anglais,Masculin,7,Cadre superieur,98500.0
Fatima,57.0,Allemand,Masculin,4,Fonctionaire,576755.0
James,78.0,chinois,Feminin,1,Fonctionaire,457273.0
Yussef,72.0,chinois,Masculin,0,Independant,147251.0
Sherif,89.0,francais,Masculin,3,Cadre superieur,575101.0
Robert,82.0,Espagnol,Feminin,2,Retraite,692743.0
Moussa,56.0,arabe,Feminin,3,Independant,387697.0
Eric,45.0,chinois,Feminin,6,Independant,162068.0
Diop,78.0,Espagnol,Masculin,6,Fonctionaire,214829.0
James,28.0,arabe,Feminin,6,Retraite,479719.0
George,94.0,Russe,Feminin,5,Cadre superieur,331440.0
James,83.0,anglais,Feminin,7,Fonctionaire,692931.0
Haroun,71.0,chinois,Masculin,7,Cadre superieur,433750.0
Sherif,54.0,francais,Masculin,2,Retraite,796821.0
Sherif,81.0,Russe,Masculin,2,Retraite,133952.0
Diop,44.0,arabe,Feminin,5,Retraite,144178.0
Yussef,74.0,Russe,Masculin,4,Cadre superieur,282702.0
Yussef,73.0,arabe,Masculin,1,Fonctionaire,431573.0
Eric,79.0,chinois,Masculin,3,Cadre superieur,257698.0
Diop,42.0,Espagnol,Feminin,3,Retraite,729457.0
George,81.0,francais,Feminin,1,Independant,715172.0
Ali,44.0,chinois,Feminin,5,Retraite,855770.0
James,82.0,chinois,Feminin,1,Independant,84295.0
Ali,32.0,chinois,Feminin,1,Retraite,857788.0
Rebeca,29.0,anglais,Feminin,6,Cadre superieur,539300.0
James,70.0,chinois,Masculin,6,Retraite,723927.0
Sherif,39.0,Allemand,Feminin,1,Cadre superieur,642945.0
Diop,30.0,Russe,Feminin,7,Independant,508550.0
James,39.0,chinois,Feminin,0,Retraite,134296.0
Rebeca,54.0,Russe,Feminin,3,Retraite,126424.0
Cisse,62.0,Russe,Masculin,5,Independant,100291.0
Ali,91.0,francais,Feminin,1,Independant,170136.0
Fatima,78.0,arabe,Masculin,4,Fonctionaire,115826.0
Fatima,88.0,chinois,Masculin,5,Retraite,277401.0
Ali,66.0,francais,Feminin,0,Cadre superieur,761332.0
George,69.0,chinois,Masculin,1,Fonctionaire,214300.0
Abakar,41.0,arabe,Masculin,6,Retraite,769073.0
Abakar,46.0,anglais,Masculin,2,Retraite,183041.0
Eric,52.0,anglais,Masculin,1,Fonctionaire,793305.0
Ali,48.0,arabe,Masculin,3,Independant,594401.0
Eric,85.0,anglais,Masculin,5,Cadre superieur,764092.0
Ali,72.0,Russe,Feminin,5,Fonctionaire,708749.0
Fatima,40.0,Allemand,Feminin,7,Cadre superieur,500069.0
Rebeca,85.0,Allemand,Feminin,2,Fonctionaire,492699.0
Moussa,68.0,Espagnol,Feminin,1,Cadre superieur,491067.0
Robert,96.0,francais,Feminin,1,Fonctionaire,522291.0
Robert,44.0,arabe,Feminin,1,Independant,597146.0
Diop,42.0,francais,Feminin,6,Cadre superieur,722603.0
Cisse,68.0,francais,Feminin,3,Retraite,690480.0
James,53.0,Allemand,Feminin,1,Independant,494381.0
Fatima,53.0,Espagnol,Masculin,2,Independant,212980.0
Fatima,45.0,francais,Masculin,1,Independant,801751.0
Ali,,francais,Masculin,6,Cadre superieur,454367.0
Robert,37.0,Allemand,Feminin,6,Cadre superieur,751544.0
George,38.0,Allemand,Masculin,7,Fonctionaire,397501.0
Cisse,96.0,anglais,Feminin,5,Fonctionaire,156040.0
Sherif,72.0,Espagnol,Masculin,7,Fonctionaire,792638.0
Cisse,60.0,francais,Masculin,0,Fonctionaire,312070.0
Diop,80.0,chinois,Feminin,6,Retraite,743933.0
Moussa,68.0,francais,Masculin,4,Retraite,511925.0
George,80.0,arabe,Masculin,6,Independant,652657.0
Moussa,81.0,anglais,Masculin,2,Independant,531815.0
Abakar,42.0,Espagnol,Feminin,3,Fonctionaire,100947.0
Diop,80.0,chinois,Feminin,1,Cadre superieur,446257.0
Sherif,52.0,francais,Feminin,6,Independant,826153.0
Haroun,44.0,Allemand,Feminin,0,Independant,301909.0
Fatima,48.0,francais,Masculin,1,Fonctionaire,168515.0
Sherif,73.0,Espagnol,Masculin,4,Fonctionaire,340414.0
Fatima,72.0,Allemand,Feminin,3,Cadre superieur,836541.0
Ali,42.0,anglais,Masculin,7,Retraite,637326.0
Moussa,61.0,Russe,Feminin,1,Retraite,403119.0
Abakar,52.0,Allemand,Feminin,5,Cadre superieur,457900.0
Abakar,72.0,Espagnol,Feminin,6,Cadre superieur,177583.0
George,31.0,chinois,Feminin,6,Fonctionaire,
Haroun,95.0,chinois,Masculin,2,Independant,692592.0
Haroun,97.0,Russe,Masculin,6,Independant,257694.0
Fatima,37.0,anglais,Feminin,7,Fonctionaire,763346.0
Eric,93.0,Espagnol,Masculin,7,Fonctionaire,870435.0
Yussef,59.0,chinois,Masculin,2,Cadre superieur,850315.0
Diop,61.0,arabe,Feminin,6,Retraite,311392.0
Moussa,60.0,Espagnol,Masculin,2,Independant,832279.0
Ali,85.0,Russe,Masculin,5,Retraite,885547.0
Haroun,43.0,anglais,Masculin,1,Fonctionaire,82065.0
Eric,45.0,arabe,Feminin,5,Cadre superieur,486393.0
Haroun,34.0,Espagnol,Masculin,1,Independant,426865.0
Haroun,46.0,Russe,Masculin,1,Independant,655418.0
Sherif,73.0,Allemand,Feminin,4,Retraite,276373.0
Yussef,90.0,Allemand,Feminin,0,Independant,284650.0
Robert,78.0,chinois,Feminin,5,Fonctionaire,655772.0
Haroun,82.0,Espagnol,Feminin,3,Retraite,482922.0
Diop,79.0,Russe,Masculin,0,Retraite,339378.0
Moussa,63.0,Allemand,Masculin,1,Cadre superieur,339866.0
Moussa,90.0,Allemand,Feminin,1,Independant,674221.0
George,76.0,arabe,Feminin,0,Fonctionaire,442564.0
Eric,67.0,Russe,Feminin,4,Cadre superieur,96003.0
Moussa,80.0,chinois,Feminin,6,Independant,546216.0
Eric,68.0,chinois,Feminin,6,Fonctionaire,465404.0
Sherif,50.0,Espagnol,Masculin,4,Retraite,800790.0
Fatima,30.0,anglais,Feminin,4,Fonctionaire,850518.0
Robert,35.0,Russe,Feminin,1,Independant,186620.0
Fatima,45.0,francais,Feminin,4,Retraite,760814.0
Ali,59.0,Russe,Masculin,3,Cadre superieur,186408.0
Fatima,76.0,francais,Masculin,6,Fonctionaire,154377.0
Fatima,80.0,francais,Masculin,5,Independant,518615.0
Sherif,77.0,Espagnol,Feminin,7,Cadre superieur,242284.0
Cisse,94.0,Russe,Feminin,7,Cadre superieur,551172.0
Ali,85.0,Allemand,Masculin,6,Retraite,669867.0
Yussef,59.0,arabe,Feminin,4,Fonctionaire,742063.0
Moussa,62.0,anglais,Masculin,1,Cadre superieur,346195.0
Fatima,55.0,Espagnol,Feminin,5,Independant,592180.0
Rebeca,65.0,chinois,Masculin,3,Retraite,279972.0
Robert,65.0,Russe,Masculin,6,Fonctionaire,357281.0
Moussa,41.0,Espagnol,Feminin,0,Cadre superieur,554110.0
Moussa,88.0,Espagnol,Masculin,7,Independant,322387.0
Abakar,36.0,arabe,Feminin,1,Fonctionaire,126289.0
Rebeca,79.0,Allemand,Masculin,7,Independant,109088.0
Moussa,94.0,anglais,Feminin,7,Independant,732948.0
Robert,29.0,Espagnol,Feminin,1,Cadre superieur,554061.0
Yussef,57.0,arabe,Feminin,7,Retraite,172562.0
Yussef,52.0,francais,Feminin,4,Fonctionaire,805206.0
George,87.0,Allemand,Feminin,3,Independant,767695.0
George,96.0,anglais,Masculin,6,Cadre superieur,882691.0
Robert,50.0,arabe,Masculin,1,Independant,202080.0
George,37.0,francais,Masculin,4,Fonctionaire,418604.0
Ali,67.0,arabe,Masculin,4,Cadre superieur,200148.0
Diop,56.0,Allemand,Masculin,6,Cadre superieur,680928.0
Eric,92.0,Allemand,Masculin,2,Fonctionaire,472109.0
Sherif,44.0,Allemand,Masculin,1,Independant,439622.0
James,66.0,anglais,Feminin,7,Fonctionaire,766299.0
George,66.0,francais,Feminin,2,Independant,584257.0
Moussa,62.0,arabe,Feminin,4,Retraite,732090.0
Yussef,90.0,francais,Feminin,7,Independant,677455.0
James,87.0,Espagnol,Feminin,3,Cadre superieur,884650.0
James,66.0,anglais,Masculin,4,Retraite,293302.0
Robert,90.0,Allemand,Feminin,3,Independant,837141.0
Robert,93.0,francais,Masculin,0,Retraite,366481.0
George,32.0,Allemand,Masculin,6,Retraite,714814.0
Sherif,85.0,Allemand,Masculin,6,Cadre superieur,702791.0
Eric,32.0,Allemand,Masculin,3,Fonctionaire,865578.0
Cisse,30.0,Espagnol,Feminin,4,Fonctionaire,137393.0
Sherif,64.0,chinois,Masculin,1,Independant,619612.0
Haroun,79.0,arabe,Masculin,6,Retraite,180788.0
Robert,82.0,Allemand,Feminin,0,Independant,328114.0
Ali,47.0,Allemand,Feminin,0,Retraite,
George,86.0,chinois,Feminin,4,Cadre superieur,414037.0
Fatima,50.0,francais,Masculin,1,Retraite,339680.0
James,35.0,arabe,Feminin,2,Fonctionaire,443938.0
Haroun,85.0,anglais,Masculin,2,Fonctionaire,575854.0
Diop,38.0,arabe,Feminin,6,Fonctionaire,169723.0
Fatima,38.0,francais,Masculin,6,Cadre superieur,121853.0
Cisse,97.0,anglais,Masculin,6,Independant,594712.0
Robert,66.0,arabe,Feminin,0,Independant,250033.0
Robert,83.0,chinois,Masculin,1,Cadre superieur,733431.0
Diop,,Russe,Feminin,3,Cadre superieur,
Fatima,96.0,Russe,Masculin,5,Independant,366984.0
Cisse,33.0,chinois,Feminin,2,Independant,124831.0
Moussa,69.0,Russe,Feminin,4,Retraite,510422.0
George,43.0,francais,Feminin,4,Fonctionaire,334813.0
Moussa,73.0,francais,Feminin,4,Independant,212943.0
Sherif,52.0,francais,Feminin,0,Fonctionaire,600063.0
Sherif,68.0,anglais,Feminin,6,Retraite,294349.0
Ali,87.0,francais,Feminin,2,Retraite,319590.0
Abakar,41.0,chinois,Feminin,6,Independant,498473.0
Abakar,72.0,Russe,Masculin,7,Retraite,435925.0
Robert,32.0,Espagnol,Feminin,2,Cadre superieur,382685.0
James,65.0,Allemand,Masculin,1,Retraite,411607.0
Yussef,63.0,Espagnol,Masculin,1,Cadre superieur,571562.0
Sherif,96.0,anglais,Feminin,5,Retraite,400273.0
Ali,53.0,francais,Feminin,0,Cadre superieur,833719.0
Robert,30.0,Allemand,Masculin,3,Cadre superieur,364874.0
Haroun,53.0,anglais,Masculin,7,Retraite,444921.0
Robert,49.0,Allemand,Masculin,5,Fonctionaire,257801.0
Cisse,31.0,francais,Masculin,7,Independant,237558.0
Robert,77.0,Allemand,Masculin,6,Independant,570026.0
Fatima,43.0,francais,Feminin,0,Fonctionaire,692247.0
Sherif,51.0,Russe,Feminin,6,Retraite,559672.0
Abakar,50.0,chinois,Masculin,3,Retraite,360275.0
Moussa,73.0,Espagnol,Masculin,5,Cadre superieur,583376.0
Haroun,30.0,chinois,Masculin,2,Fonctionaire,562592.0
Haroun,39.0,anglais,Feminin,7,Retraite,697044.0
Abakar,86.0,Allemand,Feminin,6,Fonctionaire,229497.0
Rebeca,72.0,francais,Masculin,6,Fonctionaire,857220.0
Abakar,53.0,chinois,Masculin,7,Independant,660859.0
Fatima,41.0,Allemand,Feminin,4,Independant,420351.0
Sherif,76.0,Allemand,Masculin,2,Independant,832466.0
Abakar,30.0,arabe,Masculin,2,Independant,458232.0
George,91.0,francais,Masculin,1,Retraite,217255.0
Diop,65.0,anglais,Masculin,0,Independant,609775.0
Eric,78.0,francais,Masculin,3,Fonctionaire,451532.0
James,70.0,Espagnol,Masculin,2,Fonctionaire,168109.0
Rebeca,89.0,francais,Masculin,3,Cadre superieur,613796.0
Fatima,69.0,Allemand,Feminin,4,Cadre superieur,470182.0
Cisse,59.0,Allemand,Feminin,1,Independant,475811.0
James,50.0,Allemand,Masculin,7,Cadre superieur,153436.0
George,86.0,Russe,Masculin,4,Fonctionaire,816361.0
Haroun,50.0,Allemand,Feminin,0,Fonctionaire,254954.0
George,56.0,chinois,Feminin,2,Independant,649993.0
Sherif,67.0,chinois,Masculin,1,Independant,429109.0
George,34.0,francais,Feminin,4,Independant,678287.0
Abakar,54.0,arabe,Feminin,2,Cadre superieur,665611.0
Moussa,45.0,arabe,Feminin,4,Fonctionaire,503845.0
Eric,57.0,francais,Feminin,7,Cadre superieur,453699.0
Abakar,78.0,anglais,Feminin,6,Independant,848924.0
Abakar,60.0,arabe,Masculin,3,Cadre superieur,296857.0
George,,Allemand,Masculin,0,Retraite,361075.0
Diop,84.0,chinois,Masculin,5,Retraite,462160.0
Yussef,49.0,Allemand,Masculin,4,Independant,
Rebeca,90.0,Espagnol,Masculin,7,Cadre superieur,573732.0
Robert,68.0,anglais,Masculin,4,Retraite,836552.0
Robert,51.0,francais,Feminin,4,Fonctionaire,841811.0
Robert,80.0,Allemand,Feminin,7,Independant,851235.0
Robert,38.0,anglais,Feminin,5,Retraite,288894.0
Cisse,55.0,arabe,Masculin,3,Independant,249642.0
Rebeca,84.0,arabe,Feminin,5,Fonctionaire,389812.0
Moussa,30.0,chinois,Masculin,0,Fonctionaire,717108.0
George,31.0,Espagnol,Masculin,3,Retraite,779373.0
Ali,36.0,chinois,Masculin,0,Cadre superieur,547940.0
Moussa,88.0,Espagnol,Feminin,2,Cadre superieur,658824.0
Ali,82.0,Russe,Feminin,7,Cadre superieur,494814.0
Sherif,79.0,chinois,Masculin,1,Fonctionaire,867114.0
Fatima,63.0,francais,Masculin,2,Independant,197649.0
Abakar,72.0,anglais,Feminin,7,Retraite,813968.0
Moussa,51.0,Russe,Masculin,2,Cadre superieur,125773.0
Yussef,36.0,Espagnol,Masculin,7,Retraite,746273.0
Rebeca,83.0,Allemand,Masculin,4,Cadre superieur,755050.0
Cisse,67.0,francais,Feminin,0,Fonctionaire,235919.0
Haroun,76.0,Allemand,Masculin,3,Retraite,872969.0
Robert,96.0,Russe,Masculin,3,Fonctionaire,589806.0
Sherif,76.0,chinois,Masculin,3,Retraite,281951.0
Cisse,74.0,anglais,Masculin,4,Cadre superieur,336035.0
Diop,83.0,arabe,Feminin,0,Retraite,620440.0
James,62.0,chinois,Feminin,0,Fonctionaire,429921.0
Yussef,97.0,anglais,Feminin,3,Fonctionaire,735763.0
George,74.0,anglais,Masculin,4,Fonctionaire,711098.0
Yussef,39.0,francais,Feminin,4,Fonctionaire,183398.0
Diop,60.0,anglais,Feminin,0,Retraite,286018.0
Moussa,91.0,Allemand,Masculin,7,Independant,97959.0
Diop,50.0,arabe,Masculin,7,Cadre superieur,849882.0
George,77.0,chinois,Masculin,6,Fonctionaire,164347.0
George,92.0,Russe,Feminin,7,Cadre superieur,586373.0
Ali,81.0,Allemand,Feminin,4,Retraite,
Robert,81.0,chinois,Feminin,6,Independant,252455.0
Haroun,29.0,Russe,Feminin,5,Cadre superieur,238178.0
Haroun,38.0,Espagnol,Masculin,0,Independant,522476.0
Diop,71.0,Russe,Feminin,0,Retraite,576767.0
George,44.0,anglais,Masculin,7,Independant,646541.0
Fatima,39.0,anglais,Masculin,0,Independant,880623.0
Rebeca,60.0,anglais,Masculin,5,Independant,491104.0
Abakar,77.0,anglais,Masculin,6,Retraite,198948.0
George,70.0,francais,Masculin,7,Retraite,448551.0
George,33.0,Allemand,Masculin,4,Retraite,259078.0
Diop,74.0,arabe,Feminin,6,Fonctionaire,722628.0
Abakar,54.0,anglais,Masculin,7,Fonctionaire,820155.0
Haroun,46.0,Russe,Feminin,6,Fonctionaire,623564.0
Cisse,48.0,chinois,Feminin,6,Fonctionaire,91967.0
Abakar,62.0,arabe,Masculin,7,Cadre superieur,322851.0
Diop,97.0,francais,Masculin,3,Fonctionaire,194946.0
Rebeca,38.0,Allemand,Feminin,5,Retraite,404458.0
Robert,68.0,anglais,Feminin,7,Retraite,445103.0
George,28.0,arabe,Feminin,0,Retraite,833767.0
Abakar,39.0,francais,Feminin,4,Fonctionaire,753434.0
Cisse,86.0,chinois,Feminin,6,Independant,530762.0
Robert,57.0,francais,Feminin,3,Fonctionaire,458828.0
Moussa,33.0,anglais,Masculin,5,Independant,658243.0
Diop,35.0,chinois,Masculin,2,Independant,624031.0
Yussef,45.0,francais,Masculin,3,Fonctionaire,552252.0
Rebeca,54.0,chinois,Masculin,5,Independant,815314.0
Robert,51.0,chinois,Masculin,6,Independant,863728.0
Eric,,francais,Feminin,1,Fonctionaire,489018.0
Fatima,75.0,arabe,Feminin,3,Fonctionaire,514603.0
